964,592,130.7
6696,594,155.1
5611,490,79.8
3706,544,110.7
3276,458,82.7
4081,341,106.3
1379,315,63.3
6612,444,62.5
6893,151,133.9
8626,256,108.6
8695,885,134.1
853,559,68.7
2366,825,110.4
4840,842,116.7
7371,644,94.5
5998,315,94.8
6976,178,142.1
4858,236,98.2
7075,263,70.8
4868,282,63.6
5322,943,60.8
8392,390,142.9
8152,755,73.9
3282,356,143.0
1638,404,107.0
1318,520,93.2
6352,891,109.6
1587,867,103.3
4975,489,94.5
6938,588,81.5
143,734,103.1
9333,568,117.2
4580,825,110.7
404,852,134.6
4039,141,94.8
752,126,115.8
8717,660,113.8
5426,797,145.9
917,408,156.1
2189,827,85.3
5793,830,111.3
3239,931,137.1
475,642,159.0
3307,790,76.0
1891,903,80.0
6788,162,114.4
9854,237,120.7
1745,23,109.0
3833,344,104.3
8337,587,87.1
6014,684,121.3
5963,175,97.9
1515,942,80.9
6061,666,147.5
7718,144,73.9
3246,804,157.4
7626,868,147.3
4781,847,113.0
7896,548,99.5
9245,460,149.8
6874,604,155.9
7769,742,110.6
4801,581,130.6
2071,760,117.8
591,520,119.6
498,31,125.9
2697,703,136.9
7739,58,72.0
5977,183,113.2
3362,209,64.1
9778,396,130.9
4745,151,147.2
2331,477,111.7
8712,299,155.8
2762,42,73.1
3745,779,102.9
9437,348,98.4
8083,581,108.2
3934,308,157.4
3654,501,131.4
5691,408,68.7
8175,274,133.5
7506,606,110.8
8042,754,145.5
5769,827,97.9
9073,999,95.4
7898,45,96.1
5425,659,146.8
9433,785,131.2
5236,677,92.0
2994,469,156.1
3992,341,128.8
4640,379,86.6
9068,339,145.4
541,456,82.1
5416,165,142.1
9321,196,148.1
8363,94,87.2
5693,721,136.3
3669,478,145.7
