5910,680,119.2
4692,931,86.6
8497,230,114.0
5255,55,90.4
6595,588,115.3
9700,954,142.2
4433,831,91.7
7278,496,94.4
2014,840,80.8
8909,617,60.3
9632,58,99.5
7579,937,106.5
4329,943,82.4
6796,424,140.3
6148,267,61.1
412,625,62.9
3696,285,124.3
7877,16,97.9
5358,906,60.2
7671,630,146.8
7277,972,139.5
8322,333,146.6
2142,91,158.4
9546,554,132.0
4055,414,105.6
5367,696,156.7
6507,673,140.0
9793,558,131.2
171,364,152.8
3093,556,156.5
9312,702,110.0
917,123,90.6
4547,805,148.2
8398,822,96.6
2310,90,149.6
9640,443,104.9
9141,504,108.3
8367,800,134.6
974,467,116.8
5229,343,81.5
2588,153,104.9
9805,865,96.8
1513,555,147.8
2719,77,159.4
9973,898,92.5
3492,41,152.7
1124,974,92.0
9637,254,88.2
5223,607,89.6
9665,716,81.7
2813,208,77.8
8677,549,94.0
6007,507,101.9
7365,669,134.1
3156,465,75.6
9718,703,98.0
4127,857,79.4
8639,621,78.6
3024,418,82.5
2786,644,124.0
7179,998,141.3
9069,372,88.6
7701,249,115.5
8896,357,112.0
9704,611,105.6
8850,581,159.8
3872,135,154.6
8290,381,65.8
4251,152,94.5
3496,29,153.3
6722,156,130.1
5273,569,94.3
4571,307,81.5
346,120,140.5
811,776,97.9
5840,907,154.3
4739,930,77.3
6314,140,74.1
3532,337,93.9
8333,913,79.4
9189,216,138.0
3768,577,134.3
9767,583,102.0
8708,203,75.6
9568,936,105.0
5094,581,90.8
857,983,109.2
475,495,79.8
4921,269,64.0
2283,319,90.2
194,640,60.0
5007,327,118.3
1975,281,135.2
5954,694,113.4
1617,743,156.5
848,366,64.2
2290,265,72.1
8384,537,60.7
5362,977,79.6
620,152,75.2
