6757,583,101.4
6166,269,115.1
3791,379,96.2
1768,314,116.0
8250,187,152.1
3556,884,60.3
2237,175,60.2
6368,401,118.7
9554,455,121.7
8916,392,89.0
2521,167,135.1
4189,826,63.6
7567,975,153.4
2241,669,87.6
6281,253,69.3
3149,71,82.8
4088,463,132.2
7410,853,159.1
9614,368,144.2
5938,873,71.7
3916,533,144.1
4160,380,96.7
7147,957,158.2
4758,568,135.8
7824,768,111.8
3048,982,62.5
5923,531,122.8
2836,419,131.1
9695,578,97.6
125,902,72.3
8744,602,155.1
7096,660,131.9
3987,699,98.9
169,959,110.3
2053,871,150.5
8313,759,62.8
6200,327,151.4
1558,373,102.9
3559,394,113.5
4160,483,156.0
5247,639,83.4
2348,552,148.9
9631,510,121.6
6879,70,139.0
2552,48,148.8
5731,305,151.8
1981,564,85.3
793,861,127.1
8264,749,87.5
3914,120,112.1
7347,966,154.5
5521,340,84.4
304,109,139.6
2448,385,128.2
2774,823,106.5
8668,587,128.4
6871,151,156.7
2256,535,113.9
2642,322,131.3
6759,638,85.6
7767,762,122.8
4005,250,70.3
1843,170,108.5
5462,239,61.9
4167,436,107.8
9023,936,156.6
2463,770,142.9
9554,941,68.2
565,155,142.4
2770,745,77.6
8937,397,99.1
9680,379,141.5
6291,625,104.8
787,448,152.9
8960,444,144.6
6793,984,119.2
7445,336,68.6
3210,460,154.8
4450,809,73.6
6097,230,72.1
3154,950,60.0
2270,280,88.2
8543,751,148.1
548,839,62.2
2873,217,122.9
7704,555,154.5
960,7,151.0
9270,157,79.1
3897,77,80.8
7709,858,71.2
5192,607,103.3
8836,198,117.0
426,772,133.8
7985,170,129.6
6651,764,146.9
5088,553,85.2
7357,645,109.6
8450,881,148.4
1410,282,148.7
73,580,96.5
