880,950,95.6
6702,924,130.0
7630,931,62.4
5112,133,149.9
3042,265,119.3
3921,364,138.8
8848,803,74.0
2043,944,157.4
1540,972,115.9
9853,558,111.1
4808,132,141.3
3792,219,137.4
1373,19,135.2
5719,855,156.1
5621,882,97.6
2097,713,132.3
8136,258,81.2
7472,197,140.5
4720,164,142.7
7819,541,97.9
5412,750,128.7
4027,597,66.4
402,759,102.0
4580,243,130.8
6693,872,112.0
797,981,101.6
928,910,83.9
3061,647,99.4
4268,536,103.2
3396,959,139.5
5933,461,147.4
8476,583,94.4
4345,205,141.2
8471,481,99.5
2345,49,97.2
5653,225,117.5
4231,472,154.1
2879,593,73.3
3172,883,114.8
5286,17,148.4
3577,809,152.5
8879,806,98.5
2265,706,132.0
1185,739,79.4
7640,614,150.3
1678,861,85.6
7746,774,140.7
1880,415,71.1
6092,942,94.9
6445,845,137.4
904,234,120.4
577,324,75.0
6184,284,62.6
4992,824,91.5
6299,916,151.7
5328,406,79.0
4061,445,95.3
7476,321,73.4
2344,553,159.5
6356,897,64.7
2666,987,121.2
1883,62,81.6
9888,541,114.0
9666,977,121.9
9029,828,114.7
3648,524,128.5
9291,727,87.3
5537,693,141.4
7752,441,114.3
9515,873,136.7
4068,309,137.1
7076,318,106.5
1256,673,121.1
3704,907,138.0
1527,721,156.8
7830,701,125.9
720,456,158.8
594,614,141.2
7816,389,98.4
8421,26,90.4
4769,743,73.7
6464,930,125.8
6471,516,133.0
371,711,103.0
5749,665,104.1
3341,208,82.7
5955,464,77.7
604,986,117.3
5882,397,141.6
727,807,156.2
2739,20,68.7
2706,935,127.6
7756,350,151.3
5843,106,150.0
2201,711,117.6
721,536,84.1
5480,202,102.1
149,59,137.1
107,442,134.4
8217,418,158.7
