8003,564,111.6
8890,831,132.4
2018,811,118.4
7517,255,70.1
5109,771,122.2
8440,951,86.9
1501,337,71.9
1503,385,114.1
7078,604,125.7
7662,264,119.1
3268,164,156.0
3843,256,72.7
5679,247,155.0
5993,219,142.2
2874,653,64.2
2024,459,102.9
8465,983,115.7
6649,826,143.6
2087,601,129.8
2332,831,61.9
7425,22,94.3
5029,18,109.2
6255,824,97.0
3943,650,109.1
9413,154,153.0
1091,612,79.1
8838,180,75.9
7751,771,96.5
9381,391,69.3
353,614,150.5
7438,143,137.7
1430,716,67.2
2744,678,151.9
1201,770,132.2
4538,719,93.3
122,764,92.5
8159,509,81.2
1345,424,113.9
9745,444,74.9
7149,614,113.5
6655,633,95.8
3713,885,145.7
8546,338,122.9
1414,175,104.7
7412,215,152.3
1615,564,128.2
5573,51,150.2
7569,467,158.8
4515,635,153.3
4786,231,86.7
7949,44,132.5
1637,572,86.3
2716,683,141.7
1878,749,151.0
6651,399,137.0
8583,925,146.6
3667,209,116.5
1114,661,84.8
785,939,71.4
9301,109,71.1
7168,264,122.8
9131,938,93.0
1391,516,93.8
2673,649,99.9
4758,515,123.2
8579,175,106.1
7753,834,85.6
3705,83,144.0
5457,152,144.6
7732,386,69.2
252,801,144.7
1305,852,89.8
5620,665,144.5
266,437,74.6
9573,354,108.3
8996,283,95.9
6694,737,123.2
445,8,151.2
2491,769,65.7
8782,149,80.9
6240,138,147.8
8196,763,79.8
9612,821,67.0
2496,942,79.3
8762,760,135.1
63,196,119.7
223,719,77.9
6266,148,133.3
3816,31,69.3
5600,373,131.2
3966,488,70.6
2212,407,109.6
9470,659,108.5
4671,499,142.5
8168,485,77.2
7163,522,69.3
9447,145,154.6
9073,916,146.9
3609,923,68.9
1038,842,78.7
