4135,789,149.3
2688,655,112.5
6181,946,131.9
2200,732,108.8
1704,501,121.5
1535,527,146.0
537,344,85.1
1297,699,84.1
762,859,93.7
846,605,79.2
3888,179,154.4
6363,158,142.9
6281,840,112.4
9001,265,64.8
1148,670,72.1
4334,539,153.2
3401,924,151.4
678,608,104.3
7334,953,146.5
6949,126,70.4
829,806,129.2
4419,225,70.5
3688,392,87.2
3174,259,145.2
5556,264,156.2
6820,747,154.2
6793,990,114.5
4943,310,108.5
4609,154,144.0
5117,170,134.5
5177,249,114.4
6587,731,132.3
8294,541,64.3
8900,453,72.6
5228,113,117.1
7066,376,133.1
7785,789,151.6
2804,393,96.1
236,161,92.2
168,649,79.2
8027,922,92.1
5378,259,83.4
3080,951,69.3
948,848,76.4
4662,803,143.7
4850,64,69.5
4438,373,95.9
7102,396,144.6
1221,600,72.1
201,811,80.1
4483,45,157.2
1474,376,154.2
9920,705,83.6
5858,371,158.4
6749,185,79.8
6653,37,73.6
6288,603,73.3
392,23,74.9
8331,13,143.1
4532,656,79.0
4366,340,90.1
3896,985,115.1
679,545,120.3
2831,266,102.5
5444,9,157.9
5128,539,108.2
65,726,61.5
6846,441,141.2
9215,239,65.6
8205,616,106.7
6319,95,123.4
8215,410,116.3
1804,928,70.3
9411,897,143.0
2604,669,136.9
3140,360,61.5
442,395,126.8
7728,700,74.6
7886,459,88.7
370,816,130.5
9491,886,80.2
7911,53,92.9
7307,920,72.4
4309,527,148.8
7215,714,121.9
2288,486,99.8
3946,836,144.0
834,226,87.4
7023,475,126.3
7076,166,159.6
8361,439,90.4
2838,136,115.9
934,644,143.5
766,55,112.5
9953,214,91.3
9138,961,88.0
6765,382,132.0
6073,794,78.6
6506,587,124.9
4157,519,137.3
