8779,739,84.0
3141,767,90.5
1701,842,130.8
9763,658,125.5
7707,580,114.1
1102,739,69.1
652,768,70.4
3088,368,113.9
9316,647,125.8
8003,570,91.9
4529,388,89.8
7852,625,91.1
8224,854,112.2
3162,11,83.4
555,243,96.2
6406,524,79.2
4905,791,150.2
1149,339,137.3
4421,380,153.9
2582,762,84.7
2432,26,63.4
9197,22,68.8
4771,70,141.3
4480,134,87.7
6596,217,145.2
8083,757,96.1
4047,607,72.1
8180,991,69.9
1030,127,129.2
6823,906,157.8
192,347,86.5
2890,387,152.7
854,523,82.7
8587,166,155.3
4111,229,69.0
4904,892,65.7
9847,531,134.6
4551,134,157.1
2974,342,97.1
1928,647,144.4
7412,336,132.6
3799,209,125.7
9191,707,66.6
548,445,147.5
2472,175,151.9
1083,997,121.3
9456,143,80.1
8178,172,104.7
2061,274,156.4
58,144,104.0
7402,134,124.4
6448,56,143.4
2638,926,134.5
7608,161,91.1
7294,783,93.6
5877,692,106.5
2130,26,102.1
5124,480,141.0
4782,402,147.7
1706,834,154.5
370,341,84.0
4953,614,110.3
3941,879,124.3
8042,432,150.9
4937,414,145.4
4834,849,91.4
7793,902,143.9
1824,323,158.5
8438,313,159.6
9902,499,157.4
2143,115,73.4
9806,427,120.7
1996,569,151.4
795,249,142.8
9837,673,128.8
484,168,74.4
8123,360,64.7
7533,624,154.3
4586,107,115.0
8932,212,133.5
4229,574,150.0
2197,85,150.5
190,196,110.7
5658,420,95.5
5830,538,68.0
8903,685,139.0
2335,483,118.7
958,235,62.4
5976,212,149.5
7332,631,126.7
6253,257,104.3
3790,448,121.8
4564,239,144.8
5917,454,114.7
4240,206,150.3
8951,570,118.8
8077,684,132.6
2901,841,158.3
2507,573,154.2
8224,672,146.9
