8952,906,155.3
4319,945,150.6
7241,10,113.7
8466,98,129.3
7450,492,110.2
4712,559,152.9
6815,380,136.3
8285,977,103.6
8523,896,67.7
3278,715,76.7
7947,442,113.9
7387,906,117.6
7897,390,125.9
8536,199,90.5
3455,959,99.9
7447,225,139.0
2006,114,81.4
86,565,92.8
9062,799,159.1
7518,964,93.8
3771,299,99.8
689,415,105.0
9866,954,84.6
480,930,83.9
3851,735,146.5
1462,906,143.2
4977,115,111.2
2237,482,149.9
3636,596,122.0
8204,499,156.5
1133,997,86.5
9773,378,79.9
4022,922,150.9
2386,378,132.5
7491,525,67.1
4553,411,105.2
1504,37,112.1
8013,375,153.3
9877,229,114.5
5298,294,81.6
250,826,94.3
5506,624,145.3
3484,549,67.9
8886,493,133.1
5692,171,98.0
5787,478,91.4
8494,369,71.1
84,405,139.1
1686,957,90.0
2053,569,78.6
3196,951,126.6
9901,451,69.3
9521,858,150.3
3153,133,121.2
4002,484,144.0
8659,283,115.9
2963,677,130.3
1134,995,150.1
1253,712,140.1
3372,420,141.5
9121,233,67.2
6376,823,68.6
3909,634,135.6
9687,199,148.6
192,801,72.3
6697,418,68.9
5086,946,75.7
6512,961,91.2
6128,762,132.8
2086,3,158.7
3971,823,85.6
6495,937,78.8
2921,573,129.8
4042,558,81.3
7892,813,147.3
7757,231,80.5
5537,254,94.3
8143,360,117.1
1271,939,60.8
1720,792,113.9
8582,489,78.6
187,935,127.3
5796,723,121.6
8448,167,101.2
1488,940,130.4
223,674,149.0
8494,625,118.7
4769,208,96.4
8431,732,111.8
4942,343,72.5
1344,417,119.0
1373,772,131.0
6258,3,105.9
7206,684,118.8
7807,260,69.0
3312,786,88.2
6536,200,100.6
2018,266,100.1
7991,701,100.7
3639,822,104.3
