8993,811,97.3
9017,322,101.4
6346,894,103.9
4073,833,70.3
4915,248,136.3
160,500,111.7
544,363,146.1
4605,836,123.8
3901,939,103.7
2393,907,74.3
2785,422,152.2
3844,878,111.5
2051,188,136.5
5671,838,127.2
1388,738,147.5
8987,302,82.2
8523,482,89.5
4434,229,85.0
5979,599,89.7
1487,515,96.2
2082,913,122.8
6774,563,85.2
6967,183,103.6
4028,543,130.4
7891,978,133.1
6488,983,155.6
2966,908,112.0
4903,417,64.1
1531,24,125.0
891,283,140.3
2856,373,149.2
4695,456,63.1
2863,903,145.9
8120,649,143.9
3408,903,129.8
838,126,75.2
7591,338,80.8
628,228,135.9
2234,389,129.1
3480,188,156.7
9391,224,122.8
6833,742,121.3
9402,88,112.5
1135,353,87.4
97,465,103.6
215,497,113.1
9330,145,131.0
6838,647,81.3
9819,115,80.1
4801,204,146.6
7464,984,69.9
4955,153,82.9
2849,420,134.4
7680,128,150.2
3928,319,116.7
5383,693,134.4
8995,915,153.9
3199,74,136.6
8599,295,74.1
5709,420,120.3
3324,39,109.6
9603,729,94.6
9098,321,117.1
2846,129,140.2
459,731,153.8
7214,854,156.4
4851,388,150.0
3885,444,122.7
2289,169,106.5
7783,734,74.6
6781,120,81.2
1208,806,82.3
488,296,94.1
7322,217,80.7
3217,487,87.5
9500,471,128.3
7343,904,147.0
9647,538,103.0
8396,994,95.1
2015,447,63.1
270,948,149.2
4919,956,99.1
350,294,151.3
373,497,63.5
6916,346,72.3
6751,53,110.2
104,493,109.8
6295,23,108.6
8973,857,104.4
2897,330,66.7
3927,950,93.8
4945,751,115.6
3734,640,118.9
8195,447,67.3
4880,197,144.5
8077,777,62.2
3002,873,98.3
4238,216,122.7
9088,527,95.8
840,588,114.0
