5083,264,96.4
1632,120,87.6
8607,930,69.2
479,615,137.6
5017,34,118.3
8251,335,71.8
1888,588,159.2
1227,928,111.0
2321,465,66.2
3929,104,90.8
5116,685,119.7
9570,25,153.4
6701,634,138.4
3124,892,61.0
8713,276,71.7
220,466,146.7
5058,572,79.1
692,721,131.8
7527,934,93.5
7655,941,151.5
2803,551,67.0
9304,733,142.2
1456,226,152.0
2568,407,62.7
1674,169,101.1
2776,997,94.4
4719,558,76.0
7682,121,95.9
2965,255,81.7
4726,356,68.2
4742,225,157.8
7943,485,122.3
7907,281,134.5
2482,998,67.2
8028,955,128.2
5488,427,155.5
9338,451,118.9
8887,355,119.8
1422,890,104.4
2325,304,103.4
1028,774,106.0
9526,815,66.3
2946,868,67.9
3374,33,125.3
2827,323,96.8
9977,559,140.6
6815,969,71.5
9496,364,91.8
1346,468,91.9
6974,646,106.9
2371,628,129.4
4185,885,111.9
7117,204,101.3
8812,260,134.3
6493,167,81.5
8945,466,94.8
65,711,115.4
3957,761,83.6
3530,370,66.4
843,484,126.0
5738,59,134.3
2682,919,151.1
6011,704,75.1
1391,215,80.1
5011,422,74.5
4535,371,148.6
3242,27,88.8
8799,348,151.7
9962,390,142.9
4677,19,110.2
3486,7,138.5
5656,583,72.6
8264,830,84.9
4510,685,98.5
8659,159,149.2
1367,731,83.7
7797,440,77.5
6585,953,135.2
8416,254,158.4
3070,745,62.8
2204,420,146.7
561,669,107.6
3139,934,117.7
388,442,152.7
6844,816,150.6
5952,107,100.4
2640,680,108.3
8146,657,109.6
3003,826,68.4
8499,305,68.8
9397,803,111.8
7209,855,81.5
6307,902,91.4
388,544,114.0
1843,835,94.7
6717,85,141.9
3089,671,108.1
9,362,130.9
4583,706,71.1
1413,455,140.3
