8435,697,91.3
7169,234,147.1
5049,391,148.4
9708,149,92.6
6351,754,91.3
3273,750,122.4
9342,672,155.2
7774,670,77.3
2665,404,145.2
5374,448,74.0
5042,241,127.3
5739,42,119.3
8020,195,63.1
4979,731,117.4
3555,742,90.6
9247,248,86.8
7531,453,149.6
12,888,68.2
7482,283,76.2
1495,239,145.4
1678,727,97.0
6328,411,62.0
4633,251,159.4
1436,470,101.4
3280,217,100.5
6750,192,98.2
8187,139,83.2
7646,769,155.8
4518,911,99.2
1897,410,106.5
9915,769,117.8
1192,595,147.8
7589,997,159.9
9486,566,125.1
6659,917,130.6
8045,269,71.4
1945,824,88.9
3342,723,125.3
8207,226,69.5
6035,691,75.3
94,966,63.5
142,524,148.3
7300,379,80.0
2941,461,106.4
2668,56,135.4
870,156,114.3
9846,783,99.9
1109,251,127.3
1858,820,61.3
5087,862,134.9
5420,566,86.4
9986,577,130.4
430,255,66.7
9462,102,99.1
4798,408,144.0
1114,6,87.3
1306,118,149.3
7542,905,119.1
2665,684,133.1
513,60,106.0
160,829,70.6
5410,317,103.5
9706,592,140.6
911,912,130.4
660,563,77.6
7797,287,84.7
9021,313,100.8
1026,135,92.8
8809,678,136.4
1292,596,154.9
7267,878,151.8
1023,518,135.2
9377,721,142.4
5562,814,66.6
1042,248,111.7
2385,93,137.8
3655,85,106.9
9926,505,123.2
3845,153,149.0
6734,184,138.4
3633,918,97.7
1316,161,134.2
8451,530,115.4
1625,373,95.5
3345,126,138.3
431,564,120.0
3722,864,94.4
2002,864,136.7
3366,323,143.7
5966,456,144.2
3762,466,103.7
3888,782,144.6
9446,227,89.1
1951,545,107.6
878,622,69.8
1895,417,67.7
905,450,77.5
662,12,73.1
2069,723,72.6
4418,455,96.7
