7105,785,153.3
2505,252,128.2
2181,162,95.3
3300,8,84.1
2879,24,155.1
8186,305,62.8
8798,728,120.7
7250,178,73.3
4328,867,63.8
3396,181,98.3
6753,543,96.0
7185,117,134.8
5593,110,142.1
8647,800,108.8
2022,115,100.0
9359,168,106.0
8836,773,144.3
6787,620,95.7
73,124,116.0
6241,183,154.6
8839,284,155.7
7354,417,88.4
8262,137,98.8
8594,843,157.6
4816,27,95.3
8148,147,148.6
3872,676,144.8
4287,632,148.7
2308,870,107.8
5716,215,132.5
3022,393,127.5
8918,40,113.4
6479,85,69.2
7521,10,141.2
7722,581,77.5
9315,860,100.9
6190,552,87.1
1946,25,126.4
5013,45,97.6
4167,321,137.6
6022,409,71.0
7777,291,132.2
3519,268,112.1
6386,61,62.9
914,201,95.0
2519,300,139.7
8805,996,156.5
9343,734,67.3
5199,280,66.2
8800,922,137.9
9666,794,115.2
3887,233,91.8
4695,562,152.2
176,182,71.2
2950,687,117.1
4936,279,149.5
7041,871,104.1
1951,89,116.2
4602,862,91.9
5588,211,156.0
1668,891,147.9
9046,934,111.9
9461,477,86.4
2962,532,99.7
6730,306,91.7
1627,796,112.6
1832,838,129.2
3475,810,150.0
5891,941,127.6
9991,139,147.2
3047,761,119.8
5952,141,92.0
3167,718,75.7
3280,615,157.8
1100,584,100.6
8805,422,89.5
8980,900,141.0
1743,323,151.0
1015,273,155.0
2574,171,106.5
5245,540,118.5
9701,898,125.6
2857,159,147.7
1363,656,78.2
1654,158,97.3
5928,895,144.0
7219,261,102.1
6127,498,94.8
9358,528,74.7
9928,990,92.0
5674,692,79.4
9366,860,64.8
1963,25,97.7
6562,566,117.0
5965,459,92.7
4602,727,140.5
7169,264,104.9
7599,206,154.5
8737,3,154.2
4978,608,135.0
