2929,546,94.1
5688,427,64.3
466,277,97.6
965,318,137.8
7151,269,119.1
104,192,66.4
5201,254,145.3
3007,143,60.0
6480,791,122.7
5084,553,76.7
256,530,97.2
2749,879,118.7
1769,114,154.5
5245,857,125.7
578,809,92.1
2226,922,78.6
7047,319,123.5
8484,349,156.3
8581,238,104.3
5574,866,158.1
9163,311,74.8
1825,618,68.8
8344,535,146.1
2604,986,85.8
1139,863,133.0
8408,15,147.5
2434,32,151.1
9420,878,84.2
7735,230,67.7
7842,745,99.8
2727,971,110.9
8450,667,72.0
3616,510,126.3
9216,165,109.9
7020,490,93.3
7169,439,123.5
6010,515,114.2
5327,645,67.5
8361,51,112.2
8899,177,102.3
4979,219,84.9
8154,91,148.2
3840,654,64.8
396,653,79.3
5336,920,132.9
9229,32,119.3
4080,910,93.1
9382,312,64.1
4840,967,156.8
4412,831,111.4
3858,67,60.8
896,273,117.1
3565,415,85.9
558,309,132.1
8173,270,74.3
4151,117,72.9
9336,130,129.6
1810,694,109.7
6624,776,104.1
1686,127,87.6
3765,809,130.9
5618,451,135.0
2235,482,94.5
9798,145,127.5
2768,975,63.8
3166,128,125.7
8774,992,70.1
3671,153,144.8
4484,392,128.6
5672,909,158.4
3283,531,72.0
2253,114,134.7
6235,383,157.0
6958,107,117.7
7796,321,75.2
6694,466,137.5
570,334,138.3
3863,317,72.8
6275,544,151.0
2189,75,145.2
8534,176,136.8
9350,413,140.9
9456,765,154.8
6183,204,82.3
6093,841,62.1
8744,22,104.4
1671,642,124.7
6333,424,71.2
7104,664,102.1
7175,488,135.5
9796,926,84.9
9097,100,148.1
3384,315,121.1
6238,732,139.8
5207,161,149.7
4609,341,76.6
9287,290,60.9
9956,748,156.4
5084,83,123.9
5395,5,107.7
