619,202,134.1
1613,68,146.3
2896,825,64.9
8134,542,147.8
3297,986,134.3
6716,716,67.0
9700,35,95.5
2438,547,81.8
5383,383,93.3
9559,922,158.7
9740,893,106.5
5782,764,148.6
8145,745,101.4
4591,51,92.5
8340,851,101.9
4277,42,122.0
1455,131,104.9
7272,527,135.4
345,421,81.7
4963,413,156.5
263,123,98.1
4695,656,72.5
2958,642,104.5
4241,550,88.9
6249,279,111.7
7595,576,112.5
5146,360,89.7
6416,776,156.4
5995,431,153.6
6342,564,92.2
2318,131,105.1
3357,503,119.0
5394,841,66.4
4658,366,67.2
6964,123,104.4
2280,335,65.8
8131,697,111.5
8122,713,117.8
2639,77,88.2
1840,919,98.3
3852,701,93.7
58,626,107.8
57,403,73.0
7073,884,121.9
9102,401,80.5
5094,485,125.3
123,611,158.9
1275,0,133.2
1269,610,65.2
584,253,84.5
9478,705,87.1
7647,910,73.6
2627,617,61.0
8144,531,101.9
9574,778,82.2
5455,486,118.5
8097,4,96.8
1853,500,156.8
425,868,66.2
4573,40,97.5
6562,689,121.8
6093,11,120.3
4999,195,127.7
8559,235,86.4
1498,373,102.1
4668,387,80.6
9698,164,119.9
9922,680,79.7
2245,793,120.3
3649,682,109.6
595,27,146.1
1896,741,139.6
2568,186,61.6
3449,357,100.9
3937,762,77.8
8901,156,133.7
8095,36,90.6
774,448,73.6
3021,712,131.1
2928,557,101.1
8888,616,89.9
8567,466,63.6
1776,624,102.5
5309,969,146.4
7754,931,143.5
1567,316,130.3
8344,111,144.4
2770,834,136.2
8937,557,112.1
6922,625,82.6
9561,150,126.9
3264,987,70.7
5528,394,151.6
3242,869,71.9
9571,21,106.1
888,446,127.0
7388,687,81.9
7591,675,124.6
2790,107,80.2
173,680,108.8
