9737,656,109.2
2777,288,83.1
8663,630,149.2
4323,882,129.8
6373,621,70.1
4134,855,89.6
9510,620,96.1
7635,440,96.2
3320,747,135.4
9889,623,138.2
2516,733,112.3
4035,501,93.4
269,154,90.5
6576,465,99.0
976,49,133.7
7107,717,91.5
4173,579,91.2
8010,783,99.2
630,67,71.9
7904,465,60.4
7294,492,77.4
741,746,92.4
7743,541,78.1
3767,390,80.8
6443,434,136.8
1356,831,152.2
2871,318,77.1
5985,397,67.1
9999,158,74.3
1359,243,131.6
7393,179,148.3
8545,677,97.9
3972,579,105.4
2655,961,62.9
8170,859,106.7
2412,372,99.9
2718,640,111.2
6343,200,73.7
8596,755,110.9
9252,881,110.6
3923,85,146.4
9193,160,73.9
1963,432,97.9
5097,783,143.5
1235,679,107.0
6235,968,111.7
5363,834,112.7
8242,689,100.6
1294,684,110.9
3932,700,119.3
9348,130,64.6
6673,243,118.4
5026,452,152.7
6834,345,159.4
272,357,107.3
8489,764,101.1
5842,666,137.8
1043,502,143.4
8603,490,94.8
4126,864,76.9
9861,244,96.8
591,517,133.0
7565,236,126.7
1777,603,125.3
5425,58,125.6
7685,622,137.2
2220,752,142.0
7094,495,151.8
1028,508,80.2
4860,488,101.1
9530,601,78.0
5219,870,139.0
2305,589,97.7
6374,415,128.3
5098,585,151.4
7285,768,75.0
9963,414,90.7
7586,157,105.3
2046,652,65.5
4817,677,60.8
1423,170,96.4
4761,128,87.3
2051,853,86.3
3980,38,109.2
9555,271,135.8
3516,447,73.7
7704,287,68.2
7265,512,93.8
2173,909,62.9
2180,973,136.8
9262,222,143.9
3074,550,62.8
5897,436,152.1
6532,131,79.2
7400,952,123.5
3727,805,120.3
7701,884,89.8
4773,940,76.6
6860,664,76.8
9626,442,78.8
