3021,327,110.9
9910,707,134.9
3463,823,132.5
7919,546,110.8
7575,809,86.3
4919,765,82.7
9744,881,97.3
2645,708,147.5
8338,735,131.5
5575,259,81.3
7248,762,91.9
245,940,85.9
151,721,62.6
4805,241,126.7
6683,358,120.6
3531,713,123.0
3614,876,111.5
1366,366,140.6
8701,205,132.6
2757,852,84.6
1177,758,152.1
225,825,101.1
9109,910,83.7
2922,912,124.5
8341,997,117.6
6691,755,111.3
919,219,124.7
1185,925,132.4
8139,219,105.0
8989,664,149.2
7371,180,67.0
7340,104,138.6
5175,325,113.7
7273,878,88.1
6747,566,82.2
3465,909,118.2
3259,491,64.7
2605,441,86.0
1182,721,106.2
9230,170,136.5
8164,110,90.1
7138,299,130.1
7737,119,119.8
6881,754,131.0
4190,641,75.9
6615,999,77.0
734,377,85.8
4679,456,110.8
41,637,78.3
8393,427,159.5
9833,29,117.4
9471,512,151.7
6102,381,121.9
2461,469,130.5
8411,229,151.5
8192,317,92.3
1360,331,118.2
9379,729,87.6
1655,593,96.3
4412,529,80.7
4185,150,123.0
7701,677,64.9
3254,667,106.3
9485,889,89.5
6738,319,78.6
4289,850,95.7
3795,983,133.7
8590,636,106.6
8077,320,157.8
3923,874,138.9
2813,397,81.3
9759,440,119.8
5992,82,149.3
9837,264,117.6
27,298,68.6
9071,312,147.9
2269,754,88.4
4188,47,156.4
9556,451,96.8
7419,894,125.1
426,54,152.6
7056,381,100.7
3814,595,76.9
3676,24,122.6
8980,230,101.4
4334,357,83.1
1457,480,152.1
5695,354,91.2
7058,300,146.5
8823,253,144.0
6022,857,118.7
4388,209,127.5
2542,465,96.1
4990,459,137.0
8934,933,111.6
7118,726,112.6
6048,639,113.4
6186,280,137.8
2238,62,84.8
4775,626,131.6
