2283,708,134.3
2152,820,127.9
2,718,151.4
7608,505,133.8
467,149,152.1
2450,560,89.8
5784,609,97.9
7563,582,76.3
6890,836,143.7
2011,27,126.6
4691,377,64.2
8239,45,104.6
4952,329,66.6
6730,159,86.1
4266,62,152.1
5991,949,135.0
7403,233,122.3
5110,131,83.6
8728,373,107.1
5975,73,134.4
7416,652,109.5
2891,301,90.7
661,36,149.0
91,645,145.1
3440,126,159.6
4398,440,63.0
2650,524,149.1
7026,593,129.3
7234,152,102.0
6927,224,85.1
1376,604,75.6
8679,43,104.8
1882,337,153.5
2217,331,97.1
2751,289,134.0
4821,577,95.0
3799,882,117.4
8950,920,120.2
7417,200,132.9
2554,974,101.4
9565,500,116.6
2279,548,132.5
1378,936,106.1
9080,858,106.8
4945,928,70.0
686,926,141.2
6660,905,116.9
5382,858,140.3
9695,59,156.5
6892,187,74.3
1711,94,64.8
4741,508,84.1
7660,225,85.7
8205,584,156.9
745,557,104.5
3468,245,66.1
7238,410,126.3
2524,746,152.4
5435,864,76.9
1945,394,75.1
2612,186,112.1
9214,813,140.4
1239,476,130.6
1882,136,144.0
1081,813,66.1
9295,924,159.0
4184,929,99.5
797,898,82.6
6506,373,153.4
6765,647,72.9
2222,873,75.0
6910,650,94.0
3221,953,82.5
2472,40,133.4
8173,342,89.7
7115,996,87.3
8799,714,138.4
3693,82,68.3
8934,255,97.3
7270,887,98.0
7768,257,138.6
6567,252,92.0
7906,924,106.2
7863,177,148.2
1806,16,155.0
4636,12,140.3
4643,366,85.8
9079,76,121.0
5021,344,148.8
5111,957,129.4
7361,468,128.7
7504,907,87.9
5700,765,111.4
4965,262,99.5
377,500,111.0
2009,349,116.8
8407,234,101.4
1698,38,139.1
9558,161,148.4
8963,610,91.5
