415,897,74.4
9302,319,60.2
536,826,114.5
2876,393,102.7
6082,105,86.6
9447,194,81.6
2731,130,93.7
8957,418,140.1
9384,768,137.8
5689,327,106.6
621,50,71.9
6649,173,71.9
5888,412,156.9
4227,283,149.1
6762,472,146.7
9356,847,71.5
130,702,92.5
756,720,143.3
3893,573,121.1
3605,167,131.3
5851,382,103.9
4813,730,81.4
1489,666,113.8
3431,290,60.1
2581,996,98.4
1049,718,116.8
3764,567,66.2
4380,661,127.0
5951,967,148.9
7800,416,117.3
3567,392,116.6
8073,85,81.1
1852,343,73.4
3805,574,118.2
2944,161,71.4
3661,90,157.5
7076,956,151.5
6661,791,157.5
2237,262,158.2
5047,904,92.5
1201,909,98.7
1470,782,83.9
5327,724,99.0
2469,103,99.7
6348,174,102.7
5231,268,105.8
9061,348,91.3
3998,177,110.2
2941,694,67.8
1794,443,101.0
51,116,131.8
6565,957,154.7
871,687,88.9
3631,764,128.6
1831,797,60.9
7493,953,60.8
6320,913,113.8
356,578,78.0
9858,480,144.9
5931,280,157.4
5137,368,121.7
9716,781,158.8
1050,745,153.2
9314,918,115.4
3912,409,73.5
4831,406,69.0
8414,368,118.2
2801,586,118.2
9891,453,157.8
1633,704,93.6
9882,927,100.2
9711,545,136.8
516,325,73.0
2865,869,63.4
3741,268,103.9
8193,104,89.6
2714,965,152.1
9584,190,60.1
966,701,120.3
3826,569,95.7
1117,545,142.6
7864,932,77.9
7395,849,89.4
9404,776,77.1
3097,107,118.2
7362,817,149.2
6006,392,95.0
2009,270,137.2
6902,644,96.3
9555,432,112.8
1556,460,121.4
3435,501,137.0
7297,16,91.8
6764,395,141.4
6519,161,112.2
3209,276,101.6
879,348,134.0
8642,511,60.4
8665,715,80.6
3801,980,129.5
