3629,679,141.4
7607,874,71.1
2119,183,140.5
3564,906,147.5
3911,977,150.9
2737,680,105.3
2241,824,135.3
8854,250,120.5
374,93,149.4
7068,822,77.8
5050,156,97.3
3880,197,82.6
9556,721,141.9
4010,700,86.9
5545,177,106.0
7087,148,71.2
7309,738,142.3
2270,250,107.8
2254,952,73.8
288,160,89.4
2645,451,105.2
7816,102,100.5
9796,83,109.3
5482,861,146.3
5830,606,136.4
5711,694,130.7
5442,391,65.7
1557,769,108.6
1228,363,78.5
104,645,62.9
8682,107,146.3
9953,605,86.0
8514,430,66.9
8959,593,71.5
4436,118,97.2
6465,475,140.3
8633,308,99.3
658,681,83.0
6964,268,82.2
1780,620,95.3
3402,0,159.4
2293,770,92.9
2586,389,85.2
5858,677,128.6
9736,734,73.9
4364,309,112.0
5062,629,142.1
1022,140,62.4
1405,106,74.3
3688,657,71.8
7943,776,152.3
5534,902,117.7
2695,659,66.3
5569,456,71.5
3304,592,66.3
3555,418,72.3
9613,227,97.9
7756,415,70.6
6117,714,90.9
8673,196,159.2
5154,418,139.8
2358,642,124.3
7987,493,91.0
6690,895,158.5
5774,339,74.9
7693,351,127.9
3201,77,107.7
9007,410,75.9
6448,185,110.8
88,466,71.5
3888,282,143.4
832,854,62.5
1733,456,104.0
5852,297,116.7
9666,231,98.5
8461,364,114.4
9831,512,98.3
6010,91,91.3
396,350,67.7
7147,144,93.4
6079,793,144.2
1008,830,147.0
8624,218,134.8
5460,95,141.5
1245,381,78.9
9323,246,155.2
880,817,121.0
3692,821,105.7
8798,648,101.2
2905,503,110.6
4359,38,61.8
2621,663,65.0
3671,519,80.6
3490,539,82.3
7478,844,105.9
4968,794,140.3
3188,394,93.4
7175,491,93.5
9522,184,136.4
5035,216,85.7
