6798,353,146.6
7727,492,112.1
6926,478,92.4
308,789,113.9
2780,410,107.7
1701,642,154.4
2085,107,67.8
625,582,80.9
7755,562,132.7
5476,132,127.4
7538,767,147.9
5587,59,144.0
5773,305,111.5
1774,130,146.7
9348,258,88.2
6582,760,114.4
624,742,124.2
4745,790,122.6
3879,765,119.4
6806,823,66.6
3094,124,84.0
2603,299,92.8
4375,356,157.8
9102,871,155.7
7735,727,62.0
7527,851,100.9
9096,348,76.8
5201,655,61.9
3204,768,63.1
6448,230,157.3
2749,157,151.0
6228,824,95.7
4227,935,80.7
8063,686,93.4
548,829,156.4
867,106,96.8
6997,667,70.1
5397,871,70.4
6561,254,79.8
1466,593,81.9
3206,598,129.4
9384,552,120.0
5031,82,153.7
9278,662,135.6
1002,603,82.1
7229,821,87.7
4999,606,97.6
8249,388,108.2
3953,587,101.3
9889,424,111.3
4977,329,102.5
2122,128,65.6
1582,607,112.9
5662,772,101.9
5456,605,156.4
2139,157,149.4
7168,92,153.2
1793,22,103.4
2801,658,154.2
2426,49,130.7
376,785,150.0
3090,507,80.7
8524,367,93.8
6987,624,98.6
3805,638,126.8
5788,563,143.6
3030,575,98.0
6426,989,92.0
3766,215,117.4
6379,602,129.6
2793,190,152.9
3753,340,86.5
6500,190,102.8
8748,20,67.4
4364,158,87.6
7144,769,157.6
1654,265,62.0
8807,246,106.2
7846,348,62.5
3205,443,89.2
5123,348,149.6
3811,915,136.0
6329,606,63.4
7130,3,151.0
3299,967,84.4
3759,823,132.9
6345,670,131.2
6202,113,155.8
484,867,148.5
4687,914,144.5
7653,262,87.0
340,515,111.6
511,312,61.6
8219,161,85.5
8613,572,131.7
7774,921,110.3
2702,7,105.4
8510,764,139.3
6023,393,127.3
5599,493,144.1
