7548,484,106.4
1296,677,100.8
9805,201,143.4
6512,39,119.7
751,434,150.1
2176,927,134.9
7329,572,143.3
6839,972,73.7
7311,835,119.2
76,222,79.9
7085,899,133.2
574,370,60.9
9966,488,157.5
1531,681,65.7
4512,893,78.9
1497,263,68.7
4804,205,92.6
3866,284,136.7
1183,759,81.2
8930,638,60.8
849,967,96.9
6147,261,96.4
677,955,148.4
7264,45,71.2
7254,849,116.4
153,744,90.7
1271,638,118.9
9570,720,93.2
9809,434,113.4
1290,355,119.1
2796,59,78.2
5657,981,67.9
956,865,66.6
2083,347,98.1
6072,870,72.6
7533,849,83.9
9623,852,111.4
5774,771,107.4
9107,201,72.0
4926,621,129.7
9081,837,93.6
4649,993,127.3
4662,468,86.5
459,305,95.2
2513,100,145.5
6946,673,128.9
8919,218,85.7
8196,507,87.9
7259,921,74.3
7700,124,97.3
818,860,115.8
552,472,130.0
9554,959,83.8
2479,702,66.2
6099,910,146.2
7062,624,117.5
2212,725,125.8
8836,584,104.2
9311,351,118.7
4177,999,61.5
7975,555,101.0
8282,2,135.7
898,943,103.7
8106,511,96.6
1214,625,99.8
1808,628,84.7
5048,723,98.7
2786,19,120.0
344,509,87.4
4393,434,114.9
7255,580,134.1
2288,634,134.7
2639,375,107.2
8473,967,91.6
8451,683,75.1
1391,641,92.9
2182,286,80.4
3159,490,116.1
5232,570,128.7
9680,870,88.8
394,133,141.9
4917,13,81.6
2983,76,85.7
3298,184,117.2
7015,498,155.2
6568,711,68.6
728,733,140.7
4501,166,109.6
7476,285,101.0
4823,707,138.3
3214,53,147.7
2306,860,72.1
403,143,130.8
2044,608,95.9
7118,64,74.9
7912,745,87.7
6468,670,124.0
5663,614,81.6
4321,617,131.0
6094,887,101.9
