8200,544,79.8
8140,464,150.9
5513,884,92.3
2177,425,109.5
631,600,103.5
7035,794,136.7
83,75,89.6
5298,352,133.6
1676,5,127.7
5299,217,132.8
323,732,140.4
6783,728,153.7
8856,48,67.3
3151,248,79.5
690,438,140.0
8094,786,85.8
7790,788,99.0
6271,458,131.5
1341,946,85.3
821,230,77.8
1361,640,77.2
4257,910,91.7
9511,754,81.9
1657,629,134.4
1178,722,149.2
4983,663,156.2
5222,488,85.8
7579,234,126.2
4179,398,154.5
7001,212,83.3
3221,170,150.0
9772,444,120.0
1514,531,108.5
1707,840,106.5
5991,793,118.5
4245,617,147.1
921,834,132.5
8743,890,82.4
324,218,83.0
3696,829,122.1
7517,258,97.0
2094,27,116.4
2222,200,85.1
9007,573,149.6
1318,664,101.9
448,536,125.0
1932,387,113.5
9704,244,95.0
2922,3,116.4
3751,661,86.6
2583,356,106.6
917,599,62.1
1556,984,152.2
8361,957,93.7
2288,227,130.5
9717,140,107.1
2169,610,136.0
5970,485,157.1
625,47,158.4
6264,674,124.9
399,179,90.7
6300,600,116.5
6174,70,130.3
4956,994,75.7
6104,164,122.9
683,879,92.3
2222,126,121.6
7635,856,71.7
7655,43,150.3
2921,581,63.8
2862,654,95.2
5101,85,115.5
453,422,85.3
5228,781,80.0
1562,477,155.9
4399,763,81.6
3979,862,118.8
763,95,105.3
8737,219,66.4
7900,104,145.1
2347,553,127.6
20,594,67.5
4079,197,120.0
5817,640,106.5
3558,464,148.8
6435,232,113.0
3268,886,100.7
6702,930,118.3
2666,799,136.6
6707,725,85.6
7237,431,92.5
482,996,105.5
3692,465,132.7
3767,473,124.6
5451,368,125.4
5862,172,75.8
4489,939,146.6
4897,679,134.6
2549,543,72.3
8311,10,142.5
